route	step	geom
77	7	LINESTRING (139.72732000000002 35.71772, 139.72737 35.71761, 139.72738 35.71759, 139.72741000000002 35.717530000000004, 139.72748 35.71739, 139.72750000000002 35.717360000000006, 139.72757000000001 35.717220000000005, 139.72765 35.71705, 139.72773 35.71689000000001, 139.72774 35.71687, 139.72777000000002 35.716820000000006, 139.72779 35.71678, 139.72812000000002 35.71611, 139.72824 35.71587, 139.72825 35.71585, 139.72827 35.71582, 139.72846 35.71544, 139.72847000000002 35.715410000000006, 139.72849000000002 35.715390000000006, 139.72857000000002 35.71522, 139.72865000000002 35.715050000000005, 139.72874000000002 35.714890000000004, 139.7289 35.71455, 139.72899 35.71439, 139.72909 35.714180000000006, 139.72911000000002 35.714150000000004, 139.72912000000002 35.71412, 139.72929000000002 35.71379, 139.72937000000002 35.713620000000006, 139.72942 35.71352, 139.72954000000001 35.71329, 139.72972000000001 35.712920000000004, 139.72974000000002 35.71289, 139.72975000000002 35.712860000000006, 139.72987 35.712610000000005, 139.73000000000002 35.712360000000004, 139.73002000000002 35.712340000000005, 139.73005 35.71226, 139.73009000000002 35.71219, 139.73012 35.712140000000005, 139.73015 35.71208, 139.73018000000002 35.712050000000005, 139.73021 35.711980000000004, 139.73027000000002 35.711870000000005, 139.73031 35.711800000000004, 139.73033 35.71175, 139.73036000000002 35.71172, 139.73041 35.71164, 139.73046000000002 35.71157, 139.73051 35.7115, 139.73055000000002 35.711450000000006, 139.73057 35.711420000000004, 139.73063000000002 35.71135, 139.73069 35.71128, 139.73076 35.71121, 139.73082000000002 35.71116, 139.73083 35.71115, 139.73087 35.711110000000005, 139.73091000000002 35.71107, 139.73093 35.71105, 139.73100000000002 35.71099, 139.73111 35.71092, 139.73112 35.710910000000005, 139.73116000000002 35.71088, 139.73121 35.71085, 139.73124 35.710820000000005, 139.73133 35.710770000000004, 139.73144000000002 35.710710000000006, 139.73151000000001 35.71067, 139.73162000000002 35.71061, 139.73174 35.71056, 139.73177 35.71054, 139.73198000000002 35.71045, 139.7322 35.71036, 139.73243000000002 35.71027, 139.73268000000002 35.710170000000005, 139.733 35.71003, 139.73311 35.709990000000005, 139.73317 35.70996, 139.73352 35.70982, 139.73372 35.709740000000004, 139.7339 35.70966, 139.73403000000002 35.7096, 139.73421000000002 35.709520000000005, 139.73424 35.70951, 139.73433 35.709480000000006, 139.73442 35.70944, 139.73445 35.709430000000005, 139.73461 35.70938, 139.73484000000002 35.70931, 139.73491 35.70929, 139.735 35.709270000000004, 139.73509 35.709250000000004, 139.73517 35.709230000000005, 139.73528000000002 35.709210000000006, 139.73538000000002 35.70919, 139.73561 35.70915, 139.73590000000002 35.7091, 139.73593000000002 35.7091, 139.73597 35.70909, 139.73604 35.70908, 139.73614 35.70906, 139.73627000000002 35.70904, 139.73657 35.709, 139.73691000000002 35.70895, 139.73718000000002 35.7089, 139.73721 35.7089, 139.73743000000002 35.708870000000005, 139.73770000000002 35.708830000000006, 139.73786 35.708800000000004, 139.73811 35.708760000000005, 139.73833000000002 35.70873, 139.73846 35.70871, 139.73858 35.708690000000004, 139.73899 35.70864, 139.73956 35.70855, 139.73971 35.70853, 139.73986000000002 35.708510000000004, 139.74024 35.708450000000006, 139.7405 35.70841, 139.74112000000002 35.70832, 139.74126 35.7083, 139.74138000000002 35.70828, 139.74149 35.708270000000006, 139.74181000000002 35.708220000000004, 139.74196 35.708200000000005, 139.74216 35.70817, 139.74228000000002 35.70815, 139.74232 35.70815, 139.74253000000002 35.708110000000005, 139.74261 35.708090000000006, 139.74271000000002 35.708070000000006, 139.74278 35.70805, 139.74283 35.70803, 139.74289000000002 35.70801, 139.74298000000002 35.70796, 139.74303 35.70794, 139.74309000000002 35.7079, 139.74312 35.70787, 139.74318000000002 35.707820000000005, 139.74322 35.70779, 139.74328 35.70772, 139.74333000000001 35.707660000000004, 139.74334000000002 35.70765, 139.74338 35.707600000000006, 139.74342000000001 35.70752, 139.74346 35.707420000000006, 139.74348 35.707350000000005, 139.74352000000002 35.707240000000006, 139.74354000000002 35.707150000000006, 139.74356 35.70707, 139.74360000000001 35.70689, 139.74364 35.70671, 139.74365 35.70667, 139.74368 35.706540000000004, 139.74370000000002 35.706480000000006, 139.74374 35.706360000000004, 139.74378000000002 35.70624, 139.74386 35.70597, 139.74391 35.705830000000006, 139.74396000000002 35.705670000000005, 139.74402 35.705490000000005, 139.74403 35.705420000000004, 139.74404 35.70539, 139.74405000000002 35.705360000000006, 139.74412 35.70516000000001, 139.74412 35.70514, 139.74413 35.705130000000004, 139.74415000000002 35.70506, 139.74421 35.704890000000006, 139.74424000000002 35.704800000000006, 139.74427 35.70472, 139.74439 35.704370000000004, 139.74445 35.7042, 139.74452000000002 35.704, 139.74459000000002 35.70384, 139.74460000000002 35.703810000000004, 139.74463 35.70373, 139.74465 35.70371, 139.74466 35.703680000000006, 139.74468000000002 35.70365, 139.74470000000002 35.703610000000005, 139.74474 35.70356, 139.74477000000002 35.703520000000005, 139.74481 35.703480000000006, 139.7449 35.703390000000006, 139.74496000000002 35.70333, 139.74502 35.70329, 139.74504000000002 35.70327, 139.74507 35.703250000000004, 139.74514000000002 35.703210000000006, 139.74517 35.703190000000006, 139.74527 35.703140000000005, 139.74538 35.703100000000006, 139.74549000000002 35.703070000000004, 139.74554 35.703050000000005, 139.74559000000002 35.70304, 139.74566000000002 35.703030000000005, 139.74574 35.703010000000006, 139.74587000000002 35.703, 139.7461 35.70299, 139.74628 35.70299, 139.74654 35.703, 139.74677 35.703, 139.74721000000002 35.703010000000006, 139.74777 35.703030000000005, 139.74787 35.703030000000005, 139.74807 35.703030000000005, 139.74810000000002 35.70304, 139.74832 35.70304, 139.74837000000002 35.70304, 139.74854000000002 35.703050000000005, 139.74859 35.703050000000005, 139.74871000000002 35.703050000000005, 139.74884 35.703050000000005, 139.74888 35.703050000000005, 139.74902 35.70304, 139.74906000000001 35.70304, 139.74909000000002 35.703030000000005, 139.74915000000001 35.70302, 139.74925000000002 35.703010000000006, 139.74933000000001 35.703, 139.7494 35.702980000000004, 139.7495 35.70295, 139.74959 35.702920000000006, 139.74978000000002 35.70284, 139.74996000000002 35.70272000000001, 139.75008000000003 35.702630000000006, 139.75016000000002 35.70255, 139.75021 35.702490000000004, 139.75026 35.70243, 139.75032000000002 35.70235, 139.75033000000002 35.70233, 139.75039 35.70224, 139.75045 35.70214, 139.75053 35.70199, 139.75061000000002 35.70185, 139.75107 35.701010000000004, 139.75126 35.70064, 139.75132000000002 35.700540000000004, 139.75135 35.700480000000006, 139.75146 35.70027, 139.75149000000002 35.70022, 139.75152 35.700160000000004, 139.75177000000002 35.6997, 139.75185000000002 35.699560000000005, 139.75186000000002 35.699540000000006, 139.75193000000002 35.69942, 139.75195000000002 35.69937, 139.75202000000002 35.699250000000006, 139.75204000000002 35.69921, 139.75211000000002 35.69905, 139.75212000000002 35.699040000000004, 139.75217 35.698930000000004, 139.75219 35.69887, 139.75222000000002 35.69879, 139.75223 35.69874, 139.75224 35.69872, 139.75227 35.698620000000005, 139.75228 35.698570000000004, 139.75230000000002 35.698510000000006, 139.75232 35.69843, 139.75233 35.69836, 139.75235 35.698260000000005, 139.75237 35.698150000000005, 139.75239000000002 35.69802, 139.75240000000002 35.698, 139.75240000000002 35.69798, 139.75242 35.697860000000006, 139.75244 35.69774, 139.75245 35.697720000000004, 139.75245 35.697700000000005, 139.75248000000002 35.69753, 139.75252 35.697340000000004, 139.75254 35.6972, 139.75257000000002 35.697030000000005, 139.75259 35.696920000000006, 139.75259 35.696870000000004, 139.7526 35.69682, 139.75266000000002 35.69652, 139.7527 35.696290000000005, 139.75274000000002 35.69605, 139.75276000000002 35.69595, 139.75278 35.695840000000004, 139.75283000000002 35.69568, 139.75284000000002 35.69563, 139.75287 35.69549, 139.75288 35.695460000000004, 139.75291 35.69538, 139.75293000000002 35.695310000000006, 139.75295 35.69527, 139.75297 35.695220000000006, 139.75302000000002 35.695130000000006)
77	8	LINESTRING (139.75302000000002 35.695130000000006, 139.75311000000002 35.69507, 139.75315 35.69503, 139.75321000000002 35.69494, 139.75323 35.69492, 139.75328000000002 35.69487, 139.75334 35.694810000000004, 139.75337000000002 35.69478, 139.75339000000002 35.69476, 139.75346000000002 35.69469, 139.75357000000002 35.6946, 139.75363000000002 35.694570000000006, 139.75369 35.694520000000004, 139.75373000000002 35.694500000000005, 139.75378 35.69447, 139.75384000000003 35.69444, 139.75388 35.694430000000004, 139.75391000000002 35.694410000000005, 139.75400000000002 35.694370000000006, 139.75407 35.694340000000004, 139.75414 35.694320000000005, 139.75432 35.69426, 139.75441 35.69424, 139.75449 35.69422, 139.75485 35.69413, 139.75491000000002 35.69411, 139.75504 35.69408, 139.7551 35.69406, 139.75512 35.694050000000004, 139.75514 35.69404, 139.75521 35.69402, 139.75527000000002 35.694, 139.75532 35.69397, 139.75538 35.693940000000005, 139.75544000000002 35.693900000000006, 139.75547 35.69389, 139.7555 35.693870000000004, 139.75551000000002 35.69386, 139.75554000000002 35.693830000000005, 139.75562000000002 35.69377, 139.75565 35.693740000000005, 139.75568 35.69371, 139.75580000000002 35.6936, 139.75594 35.693470000000005)
77	9	LINESTRING (139.75594 35.693470000000005, 139.75615000000002 35.69332, 139.75618 35.6933, 139.75631 35.69319, 139.75637 35.69314, 139.75651000000002 35.69304, 139.75655 35.69301, 139.75665 35.69296000000001, 139.75678000000002 35.692890000000006, 139.75689 35.692840000000004, 139.75697000000002 35.692800000000005, 139.75709 35.692730000000005, 139.75714000000002 35.692690000000006, 139.75717 35.692660000000004, 139.75721000000001 35.69263, 139.75724000000002 35.692600000000006, 139.75735 35.69248, 139.75751000000002 35.692310000000006, 139.75757000000002 35.69225, 139.75763 35.692190000000004, 139.7577 35.69211, 139.75784000000002 35.691970000000005, 139.75792 35.691880000000005, 139.75797 35.69183, 139.75803000000002 35.691770000000005, 139.75808 35.69174, 139.7581 35.691720000000004, 139.75815 35.691700000000004)
77	10	LINESTRING (139.75815 35.691700000000004, 139.75819 35.691680000000005, 139.75826 35.691660000000006, 139.75836 35.69164, 139.75837 35.69164, 139.75844 35.69163, 139.75856000000002 35.69163, 139.7587 35.69163, 139.75893000000002 35.69163)
77	11	LINESTRING (139.75893000000002 35.69163, 139.75893000000002 35.691590000000005, 139.75892000000002 35.69156, 139.75891000000001 35.691370000000006, 139.75891000000001 35.69136, 139.75889 35.69118, 139.75888 35.691)
77	12	LINESTRING (139.75888 35.691, 139.75915 35.691, 139.75917 35.691, 139.75939000000002 35.691, 139.75953 35.691010000000006, 139.75961 35.691010000000006, 139.75984000000003 35.691010000000006, 139.75993000000003 35.69102, 139.76025 35.69102, 139.76044000000002 35.69102, 139.7605 35.69102, 139.76051 35.69102, 139.76057 35.69102, 139.76062000000002 35.691010000000006, 139.7607 35.691, 139.76082000000002 35.69097, 139.76093 35.69095)
77	13	LINESTRING (139.76093 35.69095, 139.76093 35.69098, 139.76094 35.69113, 139.76095 35.69127, 139.76095 35.69131, 139.76096 35.69147, 139.76096 35.69149, 139.76097000000001 35.69163)
77	14	LINESTRING (139.76097000000001 35.69163, 139.76101 35.69203, 139.76101 35.69209, 139.76102 35.692240000000005, 139.76103 35.692440000000005, 139.76104 35.69265, 139.76106000000001 35.692800000000005, 139.76107000000002 35.69292, 139.76107000000002 35.693000000000005, 139.76109000000002 35.69314, 139.76111 35.693380000000005, 139.76113 35.693540000000006, 139.76115000000001 35.69386, 139.76118000000002 35.69413, 139.76119 35.694300000000005, 139.76121 35.69447, 139.76122 35.69462, 139.76124000000002 35.69478, 139.76125000000002 35.69492, 139.76128 35.69516, 139.76129 35.69529, 139.7613 35.69540000000001, 139.76131 35.69548)
77	15	LINESTRING (139.76131 35.69548, 139.76111 35.69561, 139.76099000000002 35.6957, 139.76075 35.695870000000006)
78	0	LINESTRING (139.71469000000002 35.6661, 139.71452000000002 35.6659, 139.71439 35.665960000000005, 139.71421 35.66606, 139.71401 35.66617, 139.71384 35.66626, 139.71384 35.666270000000004, 139.71369 35.66635)
78	1	LINESTRING (139.71369 35.66635, 139.71348 35.66611, 139.71336000000002 35.665980000000005, 139.71325000000002 35.66586, 139.71300000000002 35.66559, 139.71297 35.665560000000006, 139.71273000000002 35.66528, 139.71264000000002 35.66517)
78	2	LINESTRING (139.71264000000002 35.66517, 139.71269 35.66508, 139.71297 35.664910000000006, 139.71299000000002 35.66489, 139.71309000000002 35.66483, 139.71318000000002 35.66476, 139.7133 35.66469, 139.71364 35.66447, 139.71406000000002 35.6642, 139.71423000000001 35.66409, 139.71465 35.663830000000004, 139.71514000000002 35.663520000000005, 139.71552 35.66328, 139.71587000000002 35.663050000000005, 139.71622000000002 35.66283, 139.7166 35.66273, 139.71663 35.66272, 139.71673 35.6627, 139.71712000000002 35.66261)
78	3	LINESTRING (139.71712000000002 35.66261, 139.71701000000002 35.662510000000005, 139.71693000000002 35.66245, 139.7168 35.66234, 139.71679 35.662330000000004, 139.71678 35.66232, 139.71674000000002 35.662290000000006, 139.71667000000002 35.662220000000005, 139.71663 35.66217, 139.71661 35.662150000000004, 139.7166 35.662130000000005, 139.71654 35.66205, 139.71647000000002 35.661930000000005, 139.71643 35.66187, 139.71635 35.661730000000006, 139.71633 35.66171000000001, 139.71614000000002 35.66138, 139.71604000000002 35.661210000000004, 139.71592 35.661030000000004, 139.71569000000002 35.660630000000005)
78	4	LINESTRING (139.71569000000002 35.660630000000005, 139.71620000000001 35.660450000000004, 139.71630000000002 35.66042, 139.71641000000002 35.66037, 139.71643 35.66037, 139.7166 35.66031, 139.717 35.66017, 139.71712000000002 35.660120000000006, 139.71754 35.659960000000005, 139.71787 35.65984, 139.71820000000002 35.65972, 139.71846000000002 35.659620000000004, 139.71859 35.65957, 139.71871000000002 35.659530000000004, 139.71893 35.659470000000006)
78	5	LINESTRING (139.71893 35.659470000000006, 139.71928 35.659490000000005, 139.71941 35.6595)
78	6	LINESTRING (139.71941 35.6595, 139.71954000000002 35.65952, 139.71970000000002 35.65954, 139.71977 35.65955, 139.71988000000002 35.659560000000006)
78	7	LINESTRING (139.71988000000002 35.659560000000006, 139.72003 35.659560000000006, 139.72008000000002 35.659560000000006, 139.7201 35.659560000000006, 139.72017000000002 35.659560000000006, 139.72032000000002 35.65957, 139.72051000000002 35.65959, 139.72054 35.65959, 139.72074 35.659600000000005, 139.72106000000002 35.659620000000004, 139.72123000000002 35.65963, 139.72137 35.659650000000006, 139.72145 35.659650000000006, 139.72151000000002 35.65966, 139.72157 35.65966, 139.72164 35.659670000000006, 139.7218 35.65968, 139.72193000000001 35.6597, 139.72201 35.6597, 139.72206 35.6597, 139.72213000000002 35.659710000000004, 139.72219 35.6597, 139.72220000000002 35.6597, 139.72242 35.65968, 139.72264 35.659670000000006)
78	8	LINESTRING (139.72264 35.659670000000006, 139.72271 35.659670000000006, 139.72282 35.659690000000005, 139.72283000000002 35.659690000000005, 139.72285000000002 35.659690000000005, 139.72289 35.6597, 139.72293000000002 35.6597, 139.72297 35.659710000000004, 139.72301000000002 35.65972, 139.72327 35.659760000000006, 139.72337000000002 35.659780000000005, 139.72348000000002 35.659800000000004, 139.72359 35.65982, 139.72381000000001 35.659870000000005, 139.72395 35.659890000000004, 139.72427000000002 35.65997, 139.72449 35.660030000000006, 139.72464000000002 35.660070000000005, 139.72482000000002 35.66013, 139.72500000000002 35.6602, 139.72512 35.66024, 139.72523 35.66028, 139.72532 35.66031, 139.72580000000002 35.66046, 139.72621 35.6606, 139.72625000000002 35.66062, 139.72628 35.660630000000005, 139.72637 35.66066, 139.72648 35.660700000000006, 139.72683 35.66082, 139.72776000000002 35.66116, 139.72796000000002 35.66124, 139.72809 35.66129, 139.72823000000002 35.66136, 139.72831000000002 35.6614, 139.72842 35.66145, 139.72852 35.661500000000004, 139.72861 35.661550000000005, 139.72871 35.6616, 139.72885000000002 35.66167, 139.72889 35.66169, 139.72893000000002 35.66171000000001, 139.72901000000002 35.661750000000005, 139.72930000000002 35.6619, 139.72947000000002 35.66198, 139.72949 35.66199, 139.72973000000002 35.662110000000006, 139.73007 35.66226, 139.73044000000002 35.66243, 139.73048 35.66245, 139.73053000000002 35.662470000000006, 139.73076 35.662580000000005, 139.73100000000002 35.662690000000005, 139.73104 35.662710000000004, 139.73108000000002 35.66273, 139.73123 35.66279, 139.73147 35.6629, 139.73151000000001 35.66292, 139.73161000000002 35.66297, 139.73178000000001 35.66304, 139.73195 35.663120000000006, 139.73206000000002 35.663180000000004, 139.73218 35.663230000000006, 139.73228 35.66328, 139.73238 35.66333, 139.73275 35.66351, 139.73294 35.663610000000006, 139.73302 35.663650000000004, 139.73313000000002 35.663700000000006, 139.73331000000002 35.6638, 139.73340000000002 35.66384, 139.73378000000002 35.664030000000004, 139.73385000000002 35.66407, 139.73392 35.66411, 139.73462 35.66447, 139.73465000000002 35.664480000000005, 139.73483000000002 35.66458, 139.73501000000002 35.66467, 139.73511000000002 35.66472, 139.73531 35.66483, 139.73603 35.665200000000006, 139.73615 35.66526, 139.73637000000002 35.66537, 139.73645000000002 35.665420000000005, 139.73653000000002 35.66546, 139.73663000000002 35.6655, 139.73665 35.66552)
78	9	LINESTRING (139.73665 35.66552, 139.73669 35.665560000000006, 139.7367 35.66557, 139.73687 35.66568, 139.73699000000002 35.66574, 139.73711 35.66581, 139.73725000000002 35.6659, 139.73743000000002 35.66602, 139.7375 35.666070000000005, 139.73756 35.66611, 139.73765 35.666160000000005, 139.73773 35.66622, 139.73777 35.66624, 139.73807000000002 35.66644, 139.73809 35.66646, 139.73835000000003 35.666630000000005, 139.73838 35.666650000000004, 139.73843000000002 35.66669, 139.73849 35.66673, 139.73866 35.666850000000004, 139.73867 35.66686, 139.73882 35.666970000000006, 139.73893 35.66705, 139.73899 35.667100000000005, 139.73906000000002 35.66716, 139.7392 35.66729, 139.73921 35.667300000000004, 139.73935 35.66743, 139.73948000000001 35.66756)
78	10	LINESTRING (139.73948000000001 35.66756, 139.73961 35.66771, 139.73974 35.66785, 139.73975000000002 35.667860000000005, 139.73981 35.667930000000005, 139.73992 35.668040000000005, 139.74002000000002 35.668150000000004, 139.74008 35.668220000000005, 139.74013000000002 35.66828, 139.74032000000003 35.668490000000006, 139.74044 35.668620000000004, 139.74052 35.668710000000004, 139.74056000000002 35.668760000000006, 139.74087 35.6691, 139.74097 35.669200000000004, 139.74108 35.669320000000006, 139.74123 35.669470000000004, 139.74135 35.66959, 139.7414 35.66964, 139.74145000000001 35.66969, 139.74157000000002 35.6698, 139.74168 35.66991, 139.74187 35.67009, 139.74206 35.670260000000006, 139.74215 35.67034, 139.74223 35.67043, 139.74231 35.670500000000004, 139.74234 35.67053, 139.7424 35.67058, 139.74246000000002 35.670640000000006, 139.74272000000002 35.67089, 139.74273000000002 35.6709, 139.74299000000002 35.67114, 139.74314 35.67128, 139.7432 35.67134, 139.7433 35.671420000000005, 139.74338 35.671490000000006, 139.74344000000002 35.671530000000004, 139.74349 35.67156, 139.74353000000002 35.67159, 139.74358 35.671620000000004, 139.74368 35.67168, 139.74376 35.67172, 139.74381000000002 35.67174, 139.74383 35.67175, 139.74395 35.671800000000005, 139.74403 35.671820000000004, 139.7442 35.671870000000006, 139.74443000000002 35.67192, 139.74465 35.67195, 139.74505000000002 35.67204, 139.74507 35.672050000000006, 139.74528 35.6721, 139.74548000000001 35.672160000000005, 139.74558000000002 35.67219, 139.74568000000002 35.672230000000006, 139.7459 35.672320000000006, 139.74608 35.672410000000006, 139.74608 35.67242, 139.74625 35.67253, 139.74627 35.672540000000005, 139.74629000000002 35.672560000000004, 139.74632000000003 35.67258, 139.74641 35.672650000000004, 139.74644 35.672670000000004, 139.74665000000002 35.67286, 139.74667000000002 35.67287, 139.74672 35.672920000000005, 139.7468 35.673, 139.74688 35.67307, 139.74705 35.67322, 139.74747000000002 35.6736, 139.74748000000002 35.673610000000004, 139.74758 35.67371, 139.74761 35.673750000000005, 139.74764000000002 35.67378, 139.74781000000002 35.674040000000005, 139.74800000000002 35.6743, 139.74820000000003 35.674600000000005, 139.74831 35.674780000000005, 139.74841 35.67494, 139.74853000000002 35.67515, 139.74880000000002 35.67559, 139.74890000000002 35.67575, 139.74893 35.675810000000006, 139.74898000000002 35.67591, 139.74902 35.676, 139.74904 35.67607, 139.74905 35.67609, 139.74909000000002 35.6762, 139.74912 35.676350000000006, 139.74913 35.676500000000004, 139.74913 35.676570000000005, 139.74912 35.67662, 139.74911 35.67669, 139.74911 35.67676, 139.7491 35.676770000000005, 139.74901 35.67696, 139.74891000000002 35.677130000000005, 139.74890000000002 35.67714, 139.74880000000002 35.67728, 139.74859 35.677510000000005, 139.74836000000002 35.677760000000006, 139.74826000000002 35.67788, 139.74811000000003 35.678050000000006)
